EPS,0.0836,0.1033,0.0605,0.0535,0.0639,0.0789,0.0382,0.0121,0.094,0.0572,0.1056,0.152,0.1283,0.0938,0.1672,0.206,0.1667,0.2689,0.2828,0.3591,0.2686,0.3936,0.4081,0.4632,0.3666,0.5566,0.5582,0.2837,0.3681,0.4793,0.475,-0.3042,0.1975,0.0299,0.1037
300496,20160421,20160825,20161013,20170406,20170416,20170814,20171029,20180409,20180423,20180814,20181023,20190409,20190424,20190820,20191022,20200423,20200424,20200819,20201029,20210421,20210421,20210818,20211027,20220415,20220426,20220818,20221025,20230425,20230425,20230830,20231025,20240428,20240428,20240826,20241022
EPS,0.4919,0.72,0.5764,0.1526,0.2352,0.0538,0.3558,0.433,0.2248,-0.0784,0.3165,0.1659,-0.0735,0.2929,0.7483,1.2493,0.2968,0.3548,0.6461,-0.1281,0.0856,-0.4788,-1.1341,-0.583,-0.5925,0.0373,0.6474,0.7034,-0.4211,-0.2972,0.0242,-0.281,-0.1868,0.3869,0.7637
300498,20161027,20170420,20170426,20170828,20171027,20180402,20180416,20180802,20181023,20190325,20190415,20190827,20191029,20200401,20200415,20200825,20201020,20210331,20210412,20210802,20211026,20220411,20220413,20220825,20221027,20230330,20230427,20230818,20231027,20240425,20240425,20240807,20241018
EPS,0.0511,0.0803,0.0737,0.1142,0.0684,0.1034,0.1158,0.1533,0.1211,0.1227,0.1632,0.2238,0.1421,0.1939,0.2316,0.3231,0.2337,0.3105,0.35,0.4215,0.3025,0.4143,0.42,0.5127,0.1552,0.0199,0.25,0.1003,0.1809,0.0159,0.3512,0.3372,0.2978
300529,20170426,20161019,20171026,20170405,20170426,20170821,20171026,20180409,20180424,20180823,20181024,20190415,20190423,20190826,20191024,20200420,20200422,20200805,20201027,20210325,20210428,20210809,20211027,20220406,20220426,20220824,20221028,20230423,20230427,20230825,20231024,20240419,20240419,20240805,20241028
EPS,0.29,0.3031,0.27,0.1588,0.19,0.1547,0.17,0.1354,0.11,0.0596,0.2,0.0475,0.13,0.0889,0.28,0.0805,0.33,0.0332,0.92,0.2246,0.36,0.1626,0.3174,0.0872,0.2,0.0265,0.0194,0.1022,0.12,0.2321,0.3739,0.1036,0.23,0.3006,0.4595
300558,20170425,20160825,20171029,20170309,20170425,20170825,20171029,20180409,20180424,20180822,20181025,20190402,20190424,20190827,20191025,20200409,20200424,20200826,20201026,20210329,20210426,20210804,20211025,20220328,20220426,20220805,20221021,20230331,20230424,20230810,20231023,20240329,20240426,20240815,20241025
EPS,0.0302,0.0463,0.0632,0.0432,0.0353,0.0378,0.0647,0.0457,0.0426,0.0574,0.0989,0.0608,0.0606,0.079,0.1342,0.092,0.045,0.1059,0.1779,0.1841,0.1629,0.1385,0.2198,0.1315,0.1744,0.1261,0.2769,0.1328,0.194,0.1536,0.2536,0.1433,0.2161,0.1465,0.221
300595,20170425,20170112,20171027,20170425,20170425,20170717,20171027,20180424,20180424,20180828,20181029,20190426,20190426,20190802,20191028,20200428,20200428,20200720,20201029,20210429,20210429,20210829,20211021,20220427,20220427,20220818,20221027,20230423,20230423,20230825,20231026,20240426,20240426,20240828,20241025
EPS,0.071,-0.0069,0.0209,0.0134,0.0292,0.0451,0.0871,0.0586,0.0751,0.1783,0.0875,0.0589,0.0997,0.157,0.1713,0.1411,0.0024,0.2507,0.1621,0.2277,0.0231,0.2835,0.6468,0.2067,0.2482,-0.1366,0.0738,-0.2997,0.18,0.273,0.1671,0.1471,0.05,0.0996,0.1663
300601,20150917,20170426,20170827,20171025,20180424,20180424,20180809,20181026,20190423,20190424,20190814,20191027,20200414,20200414,20200814,20201027,20210421,20210421,20210820,20211025,20220422,20220422,20220826,20221026,20230421,20230421,20230830,20231025,20240422,20240422,20240826,20241022
EPS,0.0536,0.1126,0.1307,0.1375,0.0903,0.1565,0.1704,0.2021,0.1498,0.208,0.2756,0.299,0.2012,0.2916,0.2221,0.2889,0.2152,0.2984,0.3442,0.3267,0.3158,0.387,0.5165,0.5101,0.3139,0.3355,0.4806,0.4629,0.3134,0.4499,0.6265,0.5575
300628,20151113,20180425,20170821,20171025,20180422,20180425,20180821,20181026,20190425,20190426,20190815,20191028,20200330,20200427,20200806,20201027,20210422,20210426,20210829,20211026,20220422,20220422,20220824,20221028,20230421,20230421,20230828,20231025,20240426,20240426,20240829,20241025
EPS,0.0294,0.0431,0.0408,0.0601,0.0779,0.0387,0.0528,0.0691,0.0706,0.035,0.0994,0.1314,0.1246,0.0674,0.1633,0.2272,0.179,0.1657,0.4043,0.4163,0.5401,0.565,0.6056,0.4544,0.2643,0.0648,0.1274,0.1121,0.2961,0.1158,0.2639,0.2252
300661,20151212,20171026,20170627,20180425,20170829,20171026,20180419,20180425,20180827,20181026,20190425,20190425,20190827,20191025,20200424,20200424,20200826,20201027,20210425,20210425,20210826,20211028,20220422,20220422,20220824,20221025,20230330,20230425,20230811,20231027,20240412,20240426,20240823,20241025
EPS,NA,0.3,0.21,0.26,0.2685,0.31,0.2141,0.25,0.2674,0.28,0.1662,0.25,0.2494,0.18,0.0156,0.35,3.791,2.6475,-1.5449,1.2909,1.3687,0.8007,0.1143,0.805,0.6656,0.3411,0.1345,0.0908,0.0207,0.0497,0.0545,0.0303,0.014,-0.3424
300676,20171025,20170702,20180425,20170825,20171025,20180227,20180425,20180822,20181028,20190428,20190428,20190829,20191027,20200426,20200426,20200827,20201027,20210315,20210422,20210829,20211026,20220428,20220428,20220829,20221027,20230427,20230427,20230829,20231027,20240423,20240425,20240828,20241028
EPS,0.0362,0.0557,0.0522,0.1035,0.0967,0.0634,0.0424,0.0888,0.1125,0.0961,0.063,0.0702,0.1025,0.0988,0.2444,3.0559,4.1359,4.3202,6.0333,3.3535,1.6271,0.7437,0.125,0.4865,0.3581,-0.0145,-0.23,0.6772,0.0573,0.0795,0.36,0.5384,0.155
300677,20171001,20180529,20190426,20180823,20181025,20190425,20190426,20190823,20191025,20200424,20200428,20200826,20201027,20210427,20210429,20210825,20211027,20220421,20220429,20220823,20221021,20230309,20230420,20230725,20231019,20240315,20240415,20240726,20241018
EPS,0.2167,0.37,0.1167,0.1414,0.3753,0.2579,0.2667,0.2698,0.3496,0.2796,0.1892,0.3049,0.3496,0.5356,0.4702,0.6085,0.7827,1.9558,0.3577,1.5996,2.1563,2.9938,2.2407,2.4802,2.3756,2.9581,2.3909,2.8155,2.9924
300750,20180410,20190426,20181029,20181108,20190225,20190426,20190823,20191025,20200327,20200427,20200727,20201028,20210409,20210427,20210723,20211028,20220310,20220418,20220825,20221026,20230424,20230424,20230824,20231024,20240424,20240424,20240828,20241027
EPS,0.1319,0.2799,0.2187,0.2848,0.1508,0.2648,0.2518,0.2496,0.267,0.2713,0.5191,0.3559,0.5006,0.4687,0.5001,0.7729,0.6908,0.6484,0.783,1.0532,0.6322,0.7938,0.7327,1.0396,0.7198,0.93,0.7212,1.0665
300751,20190428,20190107,20191025,20190418,20190428,20190815,20191025,20200329,20200428,20200826,20201028,20210328,20210428,20210829,20211027,20220327,20220428,20220829,20221027,20230330,20230427,20230827,20231029,20240327,20240425,20240827,20241029
EPS,0.0307,0.0569,0.0813,0.0816,0.038,0.0725,0.1131,0.1399,0.0571,0.2123,0.1744,0.2154,0.138,0.1788,0.2659,0.3475,0.1402,0.1937,0.2228,0.2381,0.1968,0.2451,0.2963,0.2586,0.13,0.4939,0.1725
300759,20181029,20180528,20180914,20190828,20181029,20190423,20190428,20190828,20191029,20200401,20200428,20200827,20201029,20210428,20210428,20210825,20211019,20220419,20220419,20220819,20221027,20230427,20230427,20230829,20231027,20240426,20240426,20240829,20241029
EPS,0.72,NA,0.74,0.965,0.94,0.7054,0.83,1.1215,1.07,0.8304,1.0803,1.7606,1.5707,1.0648,1.4107,2.1629,1.908,1.1039,1.7383,2.6316,2.3274,1.2443,2.126,3.199,2.8027,1.4443,2.6107,3.6339,2.5384
300760,20180101,20190424,20190827,20191024,20190306,20190424,20190827,20191024,20200330,20200421,20200810,20201020,20210425,20210425,20210802,20211028,20220425,20220425,20220829,20221026,20230424,20230424,20230829,20231025,20240428,20240428,20240828,20241029
EPS,NA,0.0231,0.1418,0.1476,0.1423,0.0254,0.0699,0.1269,0.1587,0.1684,0.172,0.2588,0.2996,0.2824,0.3556,0.4257,0.2984,0.4467,0.6296,0.8153,0.9448,0.85,0.7526,0.3118,0.0695,0.05,0.8284,0.792
300763,20160909,20190401,20190425,20190821,20191029,20190821,20190425,20190821,20191029,20200422,20200422,20200827,20201028,20210427,20210427,20210827,20211027,20220329,20220414,20220825,20221027,20230330,20230427,20230830,20231027,20240423,20240426,20240829,20241029
EPS,0.1389,0.2004,0.0867,0.1051,0.1813,0.2183,0.1474,0.1108,0.0772,0.1632,0.0289,-0.0596,-0.0208,-0.0718,0.1979,0.3279,0.4495,2.2446,2.9653,1.9419,1.9699,1.9882,-2.5875,-0.8523,0.1709,-2.2923,-0.66,-1.1894,-1.0941
300769,20180828,20190829,20191028,20190102,20190527,20190829,20191028,20200427,20200427,20200827,20201025,20210331,20210422,20210823,20211021,20220427,20220427,20220828,20221027,20230427,20230427,20230828,20231027,20240428,20240428,20240828,20241029
EPS,0.0621,0.1169,0.1741,0.0644,0.1074,0.2856,0.3276,0.3366,0.2928,0.3881,0.7031,0.6853,0.9315,0.9782,1.2478,1.1387,0.8607,0.5485,0.4363,0.1581,0.2182,0.3604,0.8475,0.5683,0.3705,0.2932,0.1329
300782,20201028,20200730,20210428,20210819,20201028,20210330,20210428,20210819,20211027,20220411,20220425,20220824,20221026,20230419,20230427,20230829,20231029,20240424,20240426,20240829,20241029
EPS,0.4308,0.5468,0.2923,0.29,0.5231,0.6116,0.3846,0.3858,0.449,0.6363,0.3769,0.7141,0.4814,0.5924,0.5769,0.9732,0.7443,0.7602,0.5881,1.0625,1.1311
300866,20201027,20200903,20210426,20210419,20201027,20210419,20210426,20210820,20211025,20220421,20220421,20220817,20221024,20230424,20230424,20230815,20231023,20240424,20240424,20240827,20241028
EPS,0.3286,0.2689,0.6049,1.3535,4.0214,1.1059,0.8049,0.4697,0.5745,0.2266,0.6,0.8972,0.5987,0.6706,0.6357,0.5114,2.4667,-2.637,0.31,0.3429,0.287
300888,20201027,20200909,20210426,20210823,20201027,20210208,20210426,20210823,20211014,20220307,20220426,20220824,20221025,20230308,20230425,20230824,20231024,20240319,20240424,20240821,20241023
EPS,0.4048,0.3748,0.1905,0.4596,0.6151,0.5035,0.5637,0.8409,0.9357,0.8223,0.9071,1.0273,1.3259,0.9139,1.3643,1.8135,1.5019,1.4601,1.75,1.9646,1.5422
300896,20201203,20210826,20211027,20210408,20210425,20210826,20211027,20220315,20220428,20220829,20221025,20230426,20230426,20230824,20231024,20240423,20240425,20240828,20241029
EPS,0.0857,0.1274,0.1758,0.1846,0.2653,0.3465,0.3478,0.2111,0.3004,0.4786,0.5001,0.5146,0.3643,0.4559,0.6558,0.5972,0.4071,0.5176,0.4906
300919,20210428,20210309,20211026,20210428,20210428,20210810,20211026,20220322,20220427,20220828,20221025,20230329,20230426,20230828,20231029,20240425,20240425,20240827,20241024
EPS,0.15,0.2957,0.1526,0.9118,0.22,0.4401,0.213,1.1985,0.34,0.588,0.2886,1.2607,0.37,0.6887,0.305,0.42,0.42,0.7289,-0.1646
300957,20210428,20210330,20211027,20210423,20210428,20210819,20211027,20220407,20220427,20220817,20221026,20230421,20230427,20230817,20231026,20240411,20240425,20240822,20241028
EPS,0.39,0.3518,0.517,0.5343,0.55,0.6379,0.6054,0.6605,0.56,0.7829,0.7572,0.6705,0.41,0.8351,0.7123,0.7826,0.67,0.9348,0.8268
300979,20190712,20191219,20201030,20200918,20210429,20210811,20201030,20210323,20210429,20210811,20211029,20220323,20220429,20220804,20221028,20230323,20230428,20230811,20231026,20240322,20240429,20240813,20241030
EPS,0.18,0.1502,0.39,0.3868,0.25,0.3672,0.43,0.1769,0.29,0.2582,0.1311,0.0831,0.02,0.3434,0.0696,0.1213,0.16,0.0206,0.2146,0.1326,0.16,0.0396,0.0617
300999,20060429,20060811,20061027,20070324,20070430,20070821,20071026,20080227,20080425,20080823,20081029,20090412,20090429,20090828,20091028,20100406,20100430,20100829,20101028,20110104,20110427,20110815,20111028,20120105,20120427,20120814,20121031,20130313,20130428,20130813,20131030,20140319,20140429,20140813,20141030,20150318,20150429,20150819,20151029,20160406,20160429,20160810,20161028,20170401,20170426,20170829,20171027,20180427,20180427,20180829,20181030,20190325,20190429,20190823,20191029,20200424,20200424,20200828,20201030,20210326,20210429,20210827,20211029,20220427,20220427,20220826,20221028,20230418,20230428,20230830,20231027,20240429,20240429,20240819,20241030
EPS,0.0381,0.0539,0.0495,0.0496,0.0512,0.0823,0.0705,0.0823,0.1478,0.186,0.1803,0.1395,0.1546,0.1994,0.1829,0.1371,0.1924,0.2331,0.2695,0.1627,0.227,0.2557,0.2636,0.2765,0.2958,0.3486,0.335,0.3022,0.3336,0.393,0.3909,0.4163,0.4014,0.4479,0.4552,0.4584,0.4196,0.4765,0.4972,0.5039,0.466,0.4376,0.495,0.4392,0.49,0.3962,0.48,0.3917,0.46,0.486,0.5,0.4023,0.53,0.5331,0.55,0.3291,0.56,0.395,0.49,0.3859,0.61,0.3796,0.35,0.2812,0.64,0.3675,0.3,0.2554,0.51,0.2489,0.12,0.1875,0.57,0.3259,0.23
301269,20060425,20060818,20061028,20070417,20070418,20070810,20071024,20080418,20080419,20080829,20081031,20090331,20090429,20090811,20091030
EPS,0.057,0.1069,0.11,0.0824,0.091,0.0876,0.098,0.0659,0.1014,0.0956,0.095,-0.0791,0.015,0.0093,0.046
600000,20060825
EPS,0.37
600001,20060424,20060825,20061030,20070425,20070424,20070820,20071030,20080418,20080429,20080829,20081031,20090428,20090429,20090827,20091026,20100206
EPS,0.04,0.0341,0.0408,-0.0193,0.08,0.0261,0.0411,0.0511,0.05,0.0432,-0.12,0.0989,0.06,0.0698,0.04,0.029
600002,20060424,20060828,20061030,20070326,20070426,20070730,20071022,20080429,20080429,20080828,20081029,20090309,20090427,20090803,20091028,20100312,20100426,20100826,20101026,20110311,20110427,20110824,20111027,20120314,20120427,20120828,20121029,20130424,20130424,20130829,20131029,20140403,20140429,20140828,20141029,20150330,20150429,20150817,20151030,20160428,20160428,20160830,20161028,20170428,20170428,20170830,20171030,20180420,20180420,20180817,20181030,20190429,20190429,20190830,20191028,20200427,20200427,20200828,20201030,20210429,20210429,20210830,20211029,20220408,20220429,20220830,20221028,20230418,20230418,20230830,20231030,20240427,20240427,20240830,20241030
EPS,0.0498,0.0393,0.0648,0.049,0.0658,0.063,0.08,0.04,0.0795,0.0705,0.0752,0.0663,0.0724,0.0801,0.0752,0.0991,0.0945,0.0698,0.1103,0.0789,0.1,0.0969,0.0966,0.1214,0.1083,0.1253,0.1124,0.106,0.1297,0.1409,0.131,0.1381,0.1517,0.165,0.131,0.2055,0.1855,0.1852,0.1862,0.1959,0.2069,0.211,0.2138,0.1996,0.2414,0.1803,0.19,0.2025,0.21,0.1306,0.1042,0.1017,0.12,0.1109,0.08,0.2068,-0.03,-0.0509,-0.06,0.0222,-0.07,-0.1079,-0.0338,0.0356,-0.0349,-0.1836,-0.0465,-0.1876,0.02,0.0479,0.049,0.0709,0.08,0.1057,0.0972
600003,20060424,20060725,20061030,20070416,20070426,20070809,20071031,20080421,20080422,20080808,20081030,20090419,20090420,20090826,20091023,20100426,20100426,20100821,20101028,20110423,20110423,20110822,20111024,20120423,20120423,20120825,20121027,20130426,20130426,20130826,20131028,20140428,20140428,20140829,20141030,20150424,20150423,20150828,20151030,20160425,20160425,20160829,20161028
EPS,0.026,0.1356,0.167,0.1635,0.183,0.2761,0.205,0.1681,0.261,0.3654,0.288,-0.2529,0.033,0.0311,0.07,0.059,0.037,0.0996,0.0424,0.0626,0.077,0.0689,0.04,-0.055,0.004,0.0091,0.019,-0.0117,0.024,0.0221,0.019,-0.0089,0.026,0.0314,0.042,0.0483,0.045,0.0062,-0.151,-0.6453,0.003,0.024,0.01
600004,20060419,20060828,20061023,20070330,20070419,20070829,20071025,20080329,20080426,20080828,20081029,20090407,20090423,20090818,20091028,20100326,20100424,20100819,20101022,20110325,20110423,20110825,20111030,20120327,20120423,20120821,20121030,20130325,20130426,20130831,20131028,20140327,20140428,20140828,20141024,20150326,20150429,20150828,20151030,20160422,20160429,20160829,20161028,20170414,20170428,20170829,20171030,20180330,20180427,20180827,20181029,20190329,20190426,20190827,20191028,20200428,20200428,20200828,20201029,20210329,20210429,20210827,20211029,20220330,20220429,20220830,20221028,20230410,20230428,20230830,20231027,20240412,20240429,20240830,20241030
EPS,0.053,0.0702,0.0382,0.0627,0.0657,0.0763,0.0533,0.0442,0.0688,0.0862,0.0331,-0.0303,0.0012,0.0618,0.065,0.0309,0.09,0.0979,0.0787,0.0156,0.0952,0.052,0.0085,0.0539,0.0266,0.0212,-0.0387,0.0018,-0.02,0.044,-0.01,0.0129,0.018,0.0431,0.0318,-0.0226,0.0684,0.0495,0.0481,0.0062,0.0607,0.0506,0.0024,-0.0042,0.0352,0.0322,-0.0097,0.0427,0.0647,0.0809,0.06,0.07,0.058,0.065,0.043,0.0552,-0.0138,0.1607,0.0982,0.0316,0.1366,0.1156,0.0048,-0.0711,0.0593,-0.0089,-0.0014,0.0935,0.0478,-0.0054,-0.0238,0.0814,0.0701,-0.0374,-0.09
600005,20060428,20060817,20061030,20070331,20070427,20070831,20071031,20080318,20080429,20080829,20081031,20090320,20090429,20090828,20091030,20100326,20100430,20100830,20101028,20110323,20110427,20110830,20111028,20120324,20120426,20120830,20121030,20130322,20130426,20130830,20131030,20140408,20140429,20140829,20141030,20150324,20150429,20150828,20151030,20160323,20160429,20160830,20161028,20170322,20170428,20170830,20171030,20180323,20180427,20180830,20181030,20190329,20190429,20190830,20191030,20200427,20200430,20200828,20201030,20210324,20210430,20210830,20211029,20220330,20220428,20220830,20221028,20230328,20230428,20230830,20231030,20240328,20240426,20240830,20241030
EPS,0.08,0.0732,0.07,0.0674,0.07,0.0808,0.07,0.0683,0.08,0.1195,0.08,0.0722,0.08,0.0799,0.07,0.0522,0.06,0.0638,0.01,-0.0077,0.01,0.0496,0.06,0.0701,0.09,0.1053,0.09,0.0929,0.11,0.122,0.1,-0.0068,0.13,0.1483,0.14,0.1066,0.15,0.152,0.16,0.1607,0.18,0.1997,0.17,0.1367,0.16,0.1353,0.18,0.1566,0.2,0.2007,0.18,0.1835,0.24,0.2411,0.25,0.2319,0.2,0.2015,0.2,0.2114,0.24,0.2714,0.2628,0.2463,0.27,0.3011,0.3,0.2451,0.32,0.3317,0.3461,0.2551,0.33,0.3484,0.33
600006,20060426,20060807,20061026,20070425,20070426,20070803,20071030,20080410,20080423,20080730,20081027,20090407,20090423,20090809,20091028,20100319,20100428,20100817,20101029,20110407,20110428,20110822,20111024,20120419,20120427,20120820,20121026,20130416,20130426,20130820,20131028,20140409,20140428,20140808,20141030,20150421,20150429,20150827,20151030,20160329,20160425,20160830,20161028,20170328,20170427,20170829,20171029,20180329,20180426,20180830,20181030,20190329,20190429,20190829,20191029,20200401,20200429,20200828,20201030,20210406,20210429,20210827,20211029,20220408,20220429,20220830,20221028,20230412,20230427,20230825,20231027,20240412,20240426,20240830,20241029
EPS,0.0171,0.0235,0.0268,0.0289,0.0187,0.0329,0.0261,0.0293,0.0025,0.0119,0.01,0.0315,0.0022,0.0179,0.0196,0.0555,0.0087,0.0178,0.0264,0.0499,0.0168,0.0174,0.0219,0.0552,0.0117,0.0218,0.0181,0.0722,0.0111,0.0162,0.0191,0.0816,0.0094,0.0195,0.0194,0.1092,0.0223,0.0417,0.0131,0.0569,0.0186,0.0312,0.0264,0.0424,0.0204,0.03,0.0318,0.0367,0.0168,0.024,0.0426,0.0504,0.0191,0.0338,0.0404,0.0647,0.0194,0.0417,0.1136,0.0813,0.0422,0.1569,0.0677,0.0522,0.0428,0.0174,0.3828,-0.0131,0.044,0.0591,0.0708,0.0449,0.0493,0.0755,0.3181
600007,20060428,20060829,20061027,20070302,20070428,20070825,20071029,20080327,20080428,20080828,20081028,20090302,20090429,20090827,20091028,20100226,20100430,20100826,20101028,20110225,20110429,20110804,20111026,20120228,20120424,20120630,20121026,20130301,20130426,20130828,20131029,20140328,20140428,20140815,20141029,20150311,20150427,20150827,20151027,20160311,20160427,20160826,20161028,20170317,20170427,20170825,20171027,20180323,20180426,20180824,20181029,20190322,20190426,20190827,20191029,20200327,20200428,20200828,20201030,20210326,20210428,20210827,20211022,20220415,20220429,20220830,20221028,20230428,20230428,20230830,20231030,20240329,20240429,20240816,20241030
EPS,0.182,0.2054,0.215,0.1834,0.203,0.2306,0.23,0.2164,0.1677,0.0961,0.08,0.1024,0.05,0.0819,0.11,0.1192,0.13,0.156,0.21,0.1877,0.19,0.1891,0.21,0.1903,0.19,0.2008,0.22,0.2102,0.22,0.2434,0.3,0.2127,0.26,0.2692,0.29,0.2682,0.33,0.3447,0.33,0.3149,0.33,0.3973,0.36,0.3598,0.41,0.4693,0.52,0.5144,0.53,0.5208,0.58,0.5661,0.72,0.679,0.67,0.5375,0.04,-0.242,-0.1825,-0.2746,-0.23,-0.1579,-0.171,-0.2636,-0.2617,-0.5284,-0.247,-0.3586,-0.04,0.0932,0.1464,0.1757,0.16,0.1724,0.1554
600008,20060425,20060829,20061026,20070308,20070426,20070822,20071030,20080417,20080428,20080826,20081029,20090415,20090429,20090820,20091020,20100429,20100430,20100823,20101026,20110325,20110421,20110824,20111026,20120228,20120424,20120829,20121031,20130417,20130426,20130830,20131030,20140307,20140428,20140827,20141029,20150428,20150428,20150827,20151029,20160419,20160429,20160825,20161028,20170420,20170427,20170823,20171026,20180419,20180426,20180828,20181030,20190418,20190429,20190827,20191029,20200429,20200429,20200828,20201029,20210429,20210429,20210826,20211029,20220414,20220427,20220825,20221027,20230421,20230427,20230824,20231026,20240418,20240426,20240827,20241030
EPS,0.0093,0.0233,0.0179,0.0183,0.0207,0.0269,0.0321,0.0448,0.0286,0.0328,0.0082,-0.0185,-0.0063,-0.0353,0.025,-0.0724,0.0028,0.018,0.0072,-0.0114,0.0071,0.018,0.0143,-0.0079,0.0111,0.004,0.0006,0.0062,0.0036,0.0013,0.0023,0.0036,0,0.0021,0.0084,0.042,0.0075,-0.0085,-0.0191,-0.0501,-0.0121,0.0127,0.0046,-0.0033,0.0044,0.0086,0.018,0.0144,0.0139,0.0171,0.0195,0.0224,0.0107,0.0122,0.0032,-0.0114,-0.0058,0.009,0.0018,0.0053,0.0117,0.0447,0.0223,-0.0201,0.0073,0.002,-0.0257,0.0004,0.006,0.0027,0.0014,0.0009,0.0014,0.001,-0.0138
600009,20070424,20070814,20071023,20080326,20080422,20080828,20100112,20090422,20090422,20090811,20091020,20100323,20100420,20100810,20101019,20110329,20110419,20110809,20111025,20120320,20120424,20120827,20121023,20130319,20130423,20130730,20131022,20140318,20140422,20140729,20141021,20150324,20150421,20150825,20151020,20160322,20160426,20160802,20161025,20170321,20170425,20170801,20171024,20180313,20180424,20180731,20181023,20190319,20190425,20190730,20191022,20200331,20200421,20200818,20201027,20210323,20210427,20210727,20211026,20220322,20220426,20220726,20221025,20230321,20230425,20230725,20231024,20240319,20240423,20240730,20241029
